Date,Open,High,Low,Close,Adj Close,Volume
2018-07-05,15.700000,15.700000,15.700000,15.700000,14.893784,0
2018-07-06,15.700000,15.700000,15.700000,15.700000,14.893784,0
2018-07-09,15.700000,15.700000,15.700000,15.700000,14.893784,0
2018-07-10,15.700000,15.700000,15.700000,15.700000,14.893784,75
2018-07-11,15.700000,15.700000,15.700000,15.700000,14.893784,0
2018-07-12,15.700000,15.700000,15.700000,15.700000,14.893784,85
2018-07-13,15.700000,15.700000,15.700000,15.700000,14.893784,10
2018-07-16,15.700000,15.700000,15.700000,15.700000,14.893784,0
2018-07-17,15.700000,15.700000,15.700000,15.700000,14.893784,0
2018-07-18,15.700000,15.700000,15.700000,15.700000,14.893784,0
2018-07-19,15.800000,15.800000,15.800000,15.800000,14.988648,100
2018-07-20,15.700000,15.700000,15.650000,15.700000,14.893784,290
2018-07-23,15.650000,15.650000,15.650000,15.650000,14.846351,475
2018-07-24,15.700000,15.800000,15.700000,15.800000,14.988648,2154
2018-07-25,15.800000,15.900000,15.800000,15.900000,15.083513,2598
2018-07-26,15.900000,15.900000,15.900000,15.900000,15.083513,222
2018-07-27,15.800000,15.800000,15.800000,15.800000,14.988648,75
2018-07-30,15.800000,15.800000,15.800000,15.800000,14.988648,544
2018-07-31,15.650000,15.650000,15.650000,15.650000,14.846351,150
2018-08-01,15.650000,15.650000,15.650000,15.650000,14.846351,15475
2018-08-02,15.650000,15.650000,15.600000,15.650000,14.846351,375
2018-08-03,15.650000,15.650000,15.650000,15.650000,14.846351,500
2018-08-06,15.650000,15.650000,15.650000,15.650000,14.846351,65
2018-08-07,15.650000,15.650000,15.650000,15.650000,14.846351,310
2018-08-08,15.700000,15.700000,15.700000,15.700000,14.893784,71
2018-08-09,15.650000,15.650000,15.650000,15.650000,14.846351,391
2018-08-10,15.600000,15.600000,15.600000,15.600000,14.798919,115
2018-08-13,15.600000,15.600000,15.600000,15.600000,14.798919,332
2018-08-14,15.600000,15.600000,15.600000,15.600000,14.798919,42
2018-08-15,15.700000,15.700000,15.700000,15.700000,14.893784,275
2018-08-16,15.700000,15.700000,15.700000,15.700000,14.893784,0
2018-08-17,15.600000,15.700000,15.600000,15.700000,14.893784,150
2018-08-20,15.700000,15.700000,15.700000,15.700000,14.893784,0
2018-08-21,15.700000,15.700000,15.700000,15.700000,14.893784,0
2018-08-22,15.700000,15.700000,15.700000,15.700000,14.893784,504
2018-08-23,15.700000,15.700000,15.700000,15.700000,14.893784,0
2018-08-24,15.550000,15.550000,15.550000,15.550000,14.751487,210
2018-08-27,15.600000,15.600000,15.600000,15.600000,14.798919,188
2018-08-28,15.650000,15.650000,15.650000,15.650000,14.846351,64
2018-08-29,15.600000,15.600000,15.600000,15.600000,14.798919,500
2018-08-30,15.600000,15.600000,15.600000,15.600000,14.798919,0
2018-08-31,15.600000,15.600000,15.600000,15.600000,14.798919,0
2018-09-03,15.600000,15.650000,15.600000,15.650000,14.846351,766
2018-09-04,15.650000,15.650000,15.650000,15.650000,14.846351,0
2018-09-05,15.650000,15.700000,15.650000,15.700000,14.893784,1000
2018-09-06,15.600000,15.700000,15.600000,15.700000,14.893784,996
2018-09-07,15.700000,15.700000,15.700000,15.700000,14.893784,500
2018-09-10,15.600000,15.600000,15.600000,15.600000,14.798919,898
2018-09-11,15.650000,15.650000,15.650000,15.650000,14.846351,75
2018-09-12,15.650000,15.650000,15.650000,15.650000,14.846351,0
2018-09-13,15.650000,15.650000,15.650000,15.650000,14.846351,51
2018-09-14,15.650000,15.650000,15.650000,15.650000,14.846351,0
2018-09-17,15.650000,15.650000,15.650000,15.650000,14.846351,0
2018-09-18,15.700000,15.700000,15.700000,15.700000,14.893784,280
2018-09-19,15.700000,15.800000,15.700000,15.700000,14.893784,2314
2018-09-20,15.800000,15.850000,15.800000,15.850000,15.036081,1475
2018-09-21,15.700000,15.700000,15.700000,15.700000,14.893784,25
2018-09-24,15.700000,15.700000,15.700000,15.700000,14.893784,0
2018-09-25,15.700000,15.700000,15.700000,15.700000,14.893784,175
2018-09-26,15.700000,15.700000,15.700000,15.700000,14.893784,0
2018-09-27,15.800000,15.800000,15.750000,15.750000,14.941216,150
2018-09-28,15.750000,15.750000,15.700000,15.700000,14.893784,1864
2018-10-01,15.750000,15.750000,15.750000,15.750000,14.941216,1094
2018-10-02,15.750000,15.800000,15.750000,15.800000,14.988648,528
2018-10-03,15.800000,15.800000,15.800000,15.800000,14.988648,0
2018-10-04,15.800000,15.800000,15.800000,15.800000,14.988648,0
2018-10-05,15.850000,15.850000,15.850000,15.850000,15.036081,167
2018-10-08,15.850000,15.900000,15.850000,15.850000,15.036081,963
2018-10-09,15.800000,15.800000,15.800000,15.800000,14.988648,1145
2018-10-10,15.900000,15.900000,15.800000,15.800000,14.988648,463
2018-10-11,15.800000,15.800000,15.800000,15.800000,14.988648,1600
2018-10-12,15.800000,15.800000,15.800000,15.800000,14.988648,400
2018-10-15,15.800000,15.800000,15.800000,15.800000,14.988648,4
2018-10-16,15.850000,15.900000,15.850000,15.900000,15.083513,450
2018-10-17,15.900000,16.000000,15.900000,16.000000,15.178378,1474
2018-10-18,16.000000,16.000000,16.000000,16.000000,15.178378,0
2018-10-19,15.950000,16.000000,15.950000,16.000000,15.178378,1179
2018-10-22,15.800000,15.800000,15.800000,15.800000,14.988648,1
2018-10-23,16.000000,16.000000,15.900000,16.000000,15.178378,942
2018-10-24,15.850000,15.850000,15.850000,15.850000,15.036081,1000
2018-10-25,15.800000,15.800000,15.800000,15.800000,14.988648,200
2018-10-26,16.000000,16.000000,16.000000,16.000000,15.178378,197
2018-10-29,15.900000,15.900000,15.900000,15.900000,15.083513,548
2018-10-30,15.900000,16.000000,15.900000,16.000000,15.178378,283
2018-10-31,16.000000,16.000000,15.950000,15.950000,15.130945,3075
2018-11-01,15.900000,16.000000,15.900000,16.000000,15.178378,2202
2018-11-02,16.049999,16.049999,15.900000,15.900000,15.083513,46
2018-11-05,15.900000,15.900000,15.900000,15.900000,15.083513,0
2018-11-06,16.000000,16.000000,16.000000,16.000000,15.178378,691
2018-11-07,16.000000,16.000000,16.000000,16.000000,15.178378,450
2018-11-08,16.000000,16.000000,16.000000,16.000000,15.178378,525
2018-11-09,16.000000,16.049999,16.000000,16.049999,15.225810,567
2018-11-12,16.000000,16.000000,16.000000,16.000000,15.178378,180
2018-11-13,16.000000,16.049999,16.000000,16.049999,15.225810,464
2018-11-14,16.000000,16.000000,16.000000,16.000000,15.178378,763
2018-11-15,16.000000,16.000000,16.000000,16.000000,15.178378,130
2018-11-16,16.049999,16.049999,16.049999,16.049999,15.225810,30
2018-11-19,16.025000,16.049999,16.025000,16.049999,15.225810,2406
2018-11-20,16.000000,16.000000,16.000000,16.000000,15.178378,919
2018-11-21,16.000000,16.000000,16.000000,16.000000,15.178378,0
2018-11-22,16.000000,16.000000,16.000000,16.000000,15.178378,0
2018-11-23,16.049999,16.250000,16.049999,16.250000,15.415541,2186
2018-11-26,16.250000,16.250000,16.250000,16.250000,15.415541,0
2018-11-27,16.000000,16.000000,16.000000,16.000000,15.178378,367
2018-11-28,16.000000,16.000000,16.000000,16.000000,15.178378,168
2018-11-29,16.000000,16.000000,16.000000,16.000000,15.178378,0
2018-11-30,16.000000,16.000000,16.000000,16.000000,15.178378,300
2018-12-03,16.000000,16.000000,16.000000,16.000000,15.178378,475
2018-12-04,16.000000,16.000000,16.000000,16.000000,15.178378,542
2018-12-05,16.000000,16.000000,16.000000,16.000000,15.178378,0
2018-12-06,16.000000,16.000000,16.000000,16.000000,15.178378,150
2018-12-07,16.000000,16.000000,16.000000,16.000000,15.178378,75
2018-12-10,16.000000,16.000000,16.000000,16.000000,15.178378,0
2018-12-11,16.100000,16.100000,16.100000,16.100000,15.273243,40
2018-12-12,16.100000,16.100000,16.100000,16.100000,15.273243,0
2018-12-13,16.100000,16.100000,16.100000,16.100000,15.273243,0
2018-12-14,16.000000,16.000000,16.000000,16.000000,15.178378,150
2018-12-17,16.000000,16.000000,16.000000,16.000000,15.178378,0
2018-12-18,16.049999,16.049999,16.049999,16.049999,15.225810,162
2018-12-19,16.049999,16.049999,16.049999,16.049999,15.225810,0
2018-12-20,16.049999,16.200001,16.049999,16.200001,15.368109,155
2018-12-21,16.000000,16.000000,16.000000,16.000000,15.178378,593
2018-12-24,16.000000,16.000000,16.000000,16.000000,15.178378,0
2018-12-25,16.000000,16.000000,16.000000,16.000000,15.178378,0
2018-12-26,16.000000,16.000000,16.000000,16.000000,15.178378,0
2018-12-27,16.200001,16.200001,16.000000,16.000000,15.178378,429
2018-12-28,16.150000,16.200001,16.150000,16.200001,15.368109,764
2018-12-31,16.200001,16.200001,16.200001,16.200001,15.368109,0
2019-01-01,16.200001,16.200001,16.200001,16.200001,15.368109,0
2019-01-02,16.200001,16.200001,16.000000,16.000000,15.178378,3173
2019-01-03,16.250000,16.250000,16.250000,16.250000,15.415541,10
2019-01-04,16.299999,16.299999,16.200001,16.200001,15.368109,270
2019-01-07,16.200001,16.200001,16.200001,16.200001,15.368109,0
2019-01-08,16.350000,16.350000,16.350000,16.350000,15.510406,160
2019-01-09,16.350000,16.350000,16.350000,16.350000,15.510406,0
2019-01-10,16.400000,16.400000,16.350000,16.350000,15.510406,83
2019-01-11,16.500000,16.500000,16.350000,16.350000,15.510406,140
2019-01-14,16.400000,16.500000,16.400000,16.500000,15.652702,77
2019-01-15,16.500000,16.500000,16.500000,16.500000,15.652702,0
2019-01-16,16.500000,16.500000,16.500000,16.500000,15.652702,0
2019-01-17,16.400000,16.549999,16.400000,16.400000,15.557837,196
2019-01-18,16.400000,16.549999,16.400000,16.549999,15.700134,772
2019-01-21,16.549999,16.549999,16.549999,16.549999,15.700134,500
2019-01-22,16.549999,16.549999,16.549999,16.549999,15.700134,0
2019-01-23,16.650000,16.700001,16.600000,16.700001,15.842433,375
2019-01-24,16.549999,16.549999,16.549999,16.549999,15.700134,256
2019-01-25,16.600000,16.600000,16.600000,16.600000,15.747567,10
2019-01-28,16.750000,16.750000,16.600000,16.700001,15.842433,371
2019-01-29,16.750000,16.750000,16.750000,16.750000,15.889865,135
2019-01-30,16.900000,16.900000,16.799999,16.799999,15.937296,451
2019-01-31,17.000000,17.000000,17.000000,17.000000,16.127028,429
2019-02-01,17.000000,17.000000,17.000000,17.000000,16.127028,0
2019-02-04,16.900000,17.000000,16.799999,17.000000,16.127028,419
2019-02-05,16.799999,16.799999,16.799999,16.799999,15.937296,10
2019-02-06,16.900000,16.900000,16.900000,16.900000,16.032162,45
2019-02-07,16.799999,16.799999,16.700001,16.700001,15.842433,300
2019-02-08,17.000000,17.000000,17.000000,17.000000,16.127028,50
2019-02-11,17.000000,17.000000,17.000000,17.000000,16.127028,0
2019-02-12,17.000000,17.000000,17.000000,17.000000,16.127028,0
2019-02-13,17.100000,17.100000,17.100000,17.100000,16.221891,15
2019-02-14,17.400000,17.400000,17.299999,17.400000,16.506485,158
2019-02-15,17.450001,17.450001,17.400000,17.450001,16.553919,443
2019-02-18,17.500000,17.500000,17.500000,17.500000,16.601351,75
2019-02-19,17.549999,17.549999,17.549999,17.549999,16.648783,33
2019-02-20,17.549999,17.549999,17.549999,17.549999,16.648783,0
2019-02-21,17.600000,17.600000,17.600000,17.600000,16.696217,115
2019-02-22,17.600000,17.600000,17.600000,17.600000,16.696217,78
2019-02-25,17.600000,17.850000,17.600000,17.850000,16.933378,535
2019-02-26,17.900000,17.900000,17.850000,17.850000,16.933378,65
2019-02-27,17.850000,17.850000,17.850000,17.850000,16.933378,0
2019-02-28,17.850000,17.850000,17.850000,17.850000,16.933378,0
2019-03-01,18.000000,18.000000,17.850000,17.850000,16.933378,256
2019-03-04,17.850000,17.850000,17.850000,17.850000,16.933378,0
2019-03-05,18.200001,18.299999,18.000000,18.299999,17.360270,255
2019-03-06,18.299999,18.350000,18.299999,18.350000,17.407703,160
2019-03-07,18.350000,18.350000,18.350000,18.350000,17.407703,0
2019-03-08,18.350000,18.350000,18.000000,18.299999,17.360270,108
2019-03-11,18.299999,18.299999,18.299999,18.299999,17.360270,0
2019-03-12,18.350000,18.350000,17.700001,18.100000,17.170540,1489
2019-03-13,18.100000,18.100000,18.100000,18.100000,17.170540,0
2019-03-14,18.100000,18.100000,18.100000,18.100000,17.170540,0
2019-03-15,18.200001,18.200001,18.200001,18.200001,17.265406,10
2019-03-18,18.200001,18.200001,18.200001,18.200001,17.265406,0
2019-03-19,18.150000,18.150000,18.150000,18.150000,17.217972,100
2019-03-20,18.000000,18.000000,18.000000,18.000000,17.075676,55
2019-03-21,17.700001,17.700001,17.700001,17.700001,16.791082,20
2019-03-22,17.700001,17.700001,17.700001,17.700001,16.791082,0
2019-03-25,18.100000,18.100000,18.100000,18.100000,17.170540,202
2019-03-26,18.100000,18.100000,18.100000,18.100000,17.170540,40
2019-03-27,18.100000,18.200001,18.000000,18.200001,17.265406,515
2019-03-28,18.100000,18.100000,18.100000,18.100000,17.170540,75
2019-03-29,18.000000,18.000000,18.000000,18.000000,17.075676,243
2019-04-01,18.000000,18.000000,18.000000,18.000000,17.075676,0
2019-04-02,18.000000,18.000000,18.000000,18.000000,17.075676,0
2019-04-03,18.000000,18.000000,18.000000,18.000000,17.075676,0
2019-04-04,18.299999,18.299999,18.299999,18.299999,17.360270,26
2019-04-05,18.299999,18.299999,18.299999,18.299999,17.360270,1001
2019-04-08,18.299999,18.299999,18.299999,18.299999,17.360270,12
2019-04-09,18.299999,18.299999,18.299999,18.299999,17.360270,201
2019-04-10,18.299999,18.299999,18.299999,18.299999,17.360270,192
2019-04-11,18.299999,18.299999,18.000000,18.000000,17.075676,439
2019-04-12,18.400000,18.500000,18.400000,18.500000,17.549999,620
2019-04-15,18.500000,18.500000,18.500000,18.500000,17.549999,543
2019-04-16,18.500000,18.500000,18.500000,18.500000,17.549999,0
2019-04-17,18.400000,18.400000,18.400000,18.400000,17.455135,194
2019-04-18,18.400000,18.500000,18.400000,18.400000,17.455135,236
2019-04-19,18.400000,18.400000,18.400000,18.400000,17.455135,0
2019-04-22,18.400000,18.400000,18.400000,18.400000,17.455135,0
2019-04-23,18.400000,18.500000,18.400000,18.500000,17.549999,425
2019-04-24,18.500000,18.500000,18.500000,18.500000,17.549999,1035
2019-04-25,18.500000,18.500000,18.000000,18.299999,17.360270,2692
2019-04-26,18.500000,18.500000,18.200001,18.200001,17.265406,1349
2019-04-29,18.600000,18.600000,18.600000,18.600000,17.644865,595
2019-04-30,18.600000,18.600000,18.200001,18.200001,17.265406,801
2019-05-01,18.200001,18.200001,18.200001,18.200001,17.265406,0
2019-05-02,18.600000,18.600000,18.500000,18.500000,17.549999,43
2019-05-03,18.600000,19.100000,18.600000,19.100000,19.100000,1842
2019-05-06,19.100000,19.100000,19.100000,19.100000,19.100000,0
2019-05-07,18.299999,18.299999,18.000000,18.299999,18.299999,128
2019-05-08,18.000000,18.000000,18.000000,18.000000,18.000000,35
2019-05-09,17.799999,17.900000,17.700001,17.900000,17.900000,461
2019-05-10,17.900000,17.900000,17.700001,17.700001,17.700001,192
2019-05-13,17.799999,17.799999,17.400000,17.400000,17.400000,553
2019-05-14,17.400000,17.400000,17.400000,17.400000,17.400000,120
2019-05-15,17.500000,17.500000,17.000000,17.100000,17.100000,801
2019-05-16,17.299999,17.299999,16.700001,17.000000,17.000000,3725
2019-05-17,16.799999,17.400000,16.799999,17.000000,17.000000,3100
2019-05-20,17.299999,17.299999,16.900000,17.000000,17.000000,850
2019-05-21,16.900000,16.900000,16.900000,16.900000,16.900000,79
2019-05-22,17.299999,17.299999,16.900000,17.200001,17.200001,256
2019-05-23,17.299999,17.299999,16.900000,16.900000,16.900000,473
2019-05-24,17.400000,17.400000,17.299999,17.299999,17.299999,162
